zipcode,state,total_population,total_properties,fema_properties_at_risk_2020_total,fema_properties_at_risk_2020_pct,fs_properties_at_risk_2020_total,fs_properties_at_risk_2020_pct,fs_properties_at_risk_2035_total,fs_properties_at_risk_2035_pct,fs_properties_at_risk_2050_total,fs_properties_at_risk_2050_pct,fs_fema_difference_2020_total,fs_fema_difference_2020_pct,gisjoin,year,name_e,white_pop,black_pop,white_pct,black_pct
47177,in,1092,793,17,2.1,91,11.5,92,11.6,92,11.6,74,435.3,G47177,2014-2018,ZCTA5 47177,992,37,90.84249084249085,3.3882783882783882
47334,in,3267,2043,32,1.6,106,5.2,110,5.4,114,5.6,74,231.2,G47334,2014-2018,ZCTA5 47334,3210,19,98.25528007346189,0.5815733088460361
47340,in,2848,2064,176,8.5,250,12.1,258,12.5,265,12.8,74,42,G47340,2014-2018,ZCTA5 47340,2767,0,97.15589887640449,0
47929,in,710,861,0,0,74,8.6,74,8.6,75,8.7,74,Inf,G47929,2014-2018,ZCTA5 47929,706,0,99.43661971830986,0
55018,mn,916,893,40,4.5,114,12.8,114,12.8,114,12.8,74,185,G55018,2014-2018,ZCTA5 55018,893,0,97.48908296943232,0
55368,mn,2190,1386,10,0.7,84,6.1,85,6.1,86,6.2,74,740,G55368,2014-2018,ZCTA5 55368,2113,5,96.48401826484019,0.228310502283105
55742,mn,361,951,0,0,74,7.8,74,7.8,74,7.8,74,Inf,G55742,2014-2018,ZCTA5 55742,345,0,95.56786703601108,0
55924,mn,1388,1127,9,0.8,83,7.4,83,7.4,83,7.4,74,822.2,G55924,2014-2018,ZCTA5 55924,1277,10,92.0028818443804,0.7204610951008645
55936,mn,1770,1405,19,1.4,93,6.6,93,6.6,93,6.6,74,389.5,G55936,2014-2018,ZCTA5 55936,1695,29,95.76271186440678,1.6384180790960452
56293,mn,1287,670,12,1.8,86,12.8,86,12.8,87,13,74,616.7,G56293,2014-2018,ZCTA5 56293,1193,13,92.6961926961927,1.0101010101010102
61422,il,3164,2073,8,0.4,82,4,82,4,82,4,74,925,G61422,2014-2018,ZCTA5 61422,3097,31,97.88242730720607,0.9797724399494311
61722,il,478,745,2,0.3,76,10.2,76,10.2,77,10.3,74,3700,G61722,2014-2018,ZCTA5 61722,471,0,98.53556485355648,0
61929,il,683,704,13,1.8,87,12.4,88,12.5,88,12.5,74,569.2,G61929,2014-2018,ZCTA5 61929,672,0,98.38945827232797,0
62221,il,29949,11960,508,4.2,582,4.9,594,5,605,5.1,74,14.6,G62221,2014-2018,ZCTA5 62221,20153,7413,67.29106147116765,24.75207853350696
62538,il,359,608,0,0,74,12.2,77,12.7,80,13.2,74,Inf,G62538,2014-2018,ZCTA5 62538,343,0,95.54317548746518,0
71923,ar,15351,11235,1516,13.5,1590,14.2,1592,14.2,1593,14.2,74,4.9,G71923,2014-2018,ZCTA5 71923,10962,3605,71.40902872777018,23.483812129502965
72760,ar,297,482,8,1.7,82,17,82,17,82,17,74,925,G72760,2014-2018,ZCTA5 72760,297,0,100,0
63351,mo,1913,1382,27,2,101,7.3,104,7.5,107,7.7,74,274.1,G63351,2014-2018,ZCTA5 63351,1880,9,98.27496079456351,0.47046523784631467
63662,mo,1660,1021,49,4.8,123,12,124,12.1,126,12.3,74,151,G63662,2014-2018,ZCTA5 63662,1605,0,96.6867469879518,0
64098,mo,3119,2197,254,11.6,328,14.9,329,15,330,15,74,29.1,G64098,2014-2018,ZCTA5 64098,2909,42,93.26707277973709,1.3465854440525808
50257,ia,1018,1177,56,4.8,130,11,130,11,130,11,74,132.1,G50257,2014-2018,ZCTA5 50257,973,18,95.57956777996071,1.768172888015717
85912,az,292,886,10,1.1,84,9.5,84,9.5,84,9.5,74,740,G85912,2014-2018,ZCTA5 85912,228,64,78.08219178082192,21.91780821917808
84626,ut,197,1070,0,0,74,6.9,75,7,76,7.1,74,Inf,G84626,2014-2018,ZCTA5 84626,121,0,61.421319796954315,0
84750,ut,785,1028,73,7.1,147,14.3,153,14.9,159,15.5,74,101.4,G84750,2014-2018,ZCTA5 84750,782,1,99.61783439490446,0.12738853503184713
58374,nd,580,1124,0,0,74,6.6,76,6.8,77,6.9,74,Inf,G58374,2014-2018,ZCTA5 58374,378,0,65.17241379310344,0
58424,nd,291,1279,0,0,74,5.8,75,5.9,76,5.9,74,Inf,G58424,2014-2018,ZCTA5 58424,291,0,100,0
87527,nm,761,624,42,6.7,116,18.6,116,18.6,115,18.4,74,176.2,G87527,2014-2018,ZCTA5 87527,625,0,82.1287779237845,0
59926,mt,391,381,1,0.3,75,19.7,78,20.5,80,21,74,7400,G59926,2014-2018,ZCTA5 59926,323,0,82.6086956521739,0
44840,oh,2594,2152,90,4.2,164,7.6,164,7.6,165,7.7,74,82.2,G44840,2014-2018,ZCTA5 44840,2564,0,98.84348496530455,0
53006,wi,1745,1398,35,2.5,109,7.8,112,8,114,8.2,74,211.4,G53006,2014-2018,ZCTA5 53006,1727,0,98.96848137535817,0
66853,ks,470,718,0,0,74,10.3,74,10.3,75,10.4,74,Inf,G66853,2014-2018,ZCTA5 66853,454,0,96.59574468085107,0
67638,ks,285,559,0,0,74,13.2,74,13.2,73,13.1,74,Inf,G67638,2014-2018,ZCTA5 67638,272,0,95.43859649122807,0
83677,id,0,325,0,0,74,22.8,74,22.8,75,23.1,74,Inf,G83677,2014-2018,ZCTA5 83677,0,0,NaN,NaN
04750,me,2228,1239,15,1.2,89,7.2,90,7.3,90,7.3,74,493.3,G04750,2014-2018,ZCTA5 04750,2122,44,95.2423698384201,1.9748653500897666
01851,ma,30574,5700,172,3,246,4.3,272,4.8,297,5.2,74,43,G01851,2014-2018,ZCTA5 01851,13969,1780,45.68914764178714,5.821940210636488
71327,la,5792,2514,140,5.6,214,8.5,222,8.8,230,9.1,74,52.9,G71327,2014-2018,ZCTA5 71327,3140,2467,54.21270718232044,42.59323204419889
76854,tx,263,999,20,2,94,9.4,94,9.4,94,9.4,74,370,G76854,2014-2018,ZCTA5 76854,263,0,100,0
77538,tx,1030,1234,440,35.7,514,41.7,520,42.1,526,42.6,74,16.8,G77538,2014-2018,ZCTA5 77538,820,170,79.6116504854369,16.50485436893204
79357,tx,2166,1800,0,0,74,4.1,74,4.1,74,4.1,74,Inf,G79357,2014-2018,ZCTA5 79357,2025,49,93.49030470914127,2.262234533702678
30124,ga,2896,2105,372,17.7,446,21.2,450,21.4,455,21.6,74,19.9,G30124,2014-2018,ZCTA5 30124,2662,172,91.91988950276243,5.939226519337017
30222,ga,4116,3395,52,1.5,126,3.7,128,3.8,131,3.9,74,142.3,G30222,2014-2018,ZCTA5 30222,1962,1923,47.667638483965014,46.7201166180758
97450,or,296,1882,171,9.1,245,13,247,13.1,249,13.2,74,43.3,G97450,2014-2018,ZCTA5 97450,296,0,100,0
97753,or,2377,2111,31,1.5,105,5,106,5,107,5.1,74,238.7,G97753,2014-2018,ZCTA5 97753,2346,0,98.69583508624316,0
22719,va,271,423,0,0,74,17.5,74,17.5,75,17.7,74,Inf,G22719,2014-2018,ZCTA5 22719,271,0,100,0
08322,nj,10859,4797,130,2.7,204,4.3,215,4.5,226,4.7,74,56.9,G08322,2014-2018,ZCTA5 08322,9186,777,84.59342480891426,7.155355005064923
08873,nj,53686,22130,178,0.8,252,1.1,262,1.2,272,1.2,74,41.6,G08873,2014-2018,ZCTA5 08873,24286,16271,45.237119546995494,30.307715233021643
10550,ny,37817,5355,38,0.7,112,2.1,148,2.8,184,3.4,74,194.7,G10550,2014-2018,ZCTA5 10550,4891,27746,12.93333685908454,73.3691197080678
12069,ny,213,116,13,11.2,87,75,90,77.6,92,79.3,74,569.2,G12069,2014-2018,ZCTA5 12069,213,0,100,0
12143,ny,4800,1964,89,4.5,163,8.3,168,8.6,173,8.8,74,83.1,G12143,2014-2018,ZCTA5 12143,4500,266,93.75,5.541666666666667
12763,ny,648,630,11,1.7,85,13.5,86,13.7,86,13.7,74,672.7,G12763,2014-2018,ZCTA5 12763,611,11,94.29012345679013,1.6975308641975309
13061,ny,1073,1174,176,15,250,21.3,253,21.6,256,21.8,74,42,G13061,2014-2018,ZCTA5 13061,1042,0,97.11090400745573,0
13166,ny,5572,2382,224,9.4,298,12.5,300,12.6,302,12.7,74,33,G13166,2014-2018,ZCTA5 13166,5420,24,97.27207465900933,0.43072505384063176
13408,ny,3775,1443,118,8.2,192,13.3,198,13.7,203,14.1,74,62.7,G13408,2014-2018,ZCTA5 13408,3191,325,84.52980132450331,8.609271523178808
14754,ny,594,533,18,3.4,92,17.3,92,17.3,93,17.4,74,411.1,G14754,2014-2018,ZCTA5 14754,591,0,99.4949494949495,0
27009,nc,2596,1544,43,2.8,117,7.6,118,7.6,118,7.6,74,172.1,G27009,2014-2018,ZCTA5 27009,2480,90,95.53158705701078,3.4668721109399074
27357,nc,8652,4229,38,0.9,112,2.6,115,2.7,118,2.8,74,194.7,G27357,2014-2018,ZCTA5 27357,7297,636,84.33888118354137,7.3509015256588075
27844,nc,2955,2486,52,2.1,126,5.1,126,5.1,127,5.1,74,142.3,G27844,2014-2018,ZCTA5 27844,325,844,10.998307952622673,28.56175972927242
27957,nc,1298,1498,100,6.7,174,11.6,176,11.7,178,11.9,74,74,G27957,2014-2018,ZCTA5 27957,412,836,31.741140215716488,64.40677966101696
28323,nc,3899,2900,65,2.2,139,4.8,140,4.8,142,4.9,74,113.8,G28323,2014-2018,ZCTA5 28323,2420,1138,62.06719671710695,29.186971018209796
92118,ca,22484,4546,16,0.4,90,2,542,11.9,995,21.9,74,462.5,G92118,2014-2018,ZCTA5 92118,19770,782,87.92919409357765,3.4780288204945737
95701,ca,806,1141,2,0.2,76,6.7,76,6.7,75,6.6,74,3700,G95701,2014-2018,ZCTA5 95701,741,2,91.93548387096774,0.24813895781637718
96143,ca,3391,3965,121,3.1,195,4.9,198,5,200,5,74,61.2,G96143,2014-2018,ZCTA5 96143,2996,0,88.35151872603952,0
03870,nh,5319,2827,353,12.5,427,15.1,486,17.2,544,19.2,74,21,G03870,2014-2018,ZCTA5 03870,5192,12,97.61233314532807,0.22560631697687536
21780,md,1638,929,19,2,93,10,94,10.1,95,10.2,74,389.5,G21780,2014-2018,ZCTA5 21780,1524,60,93.04029304029304,3.663003663003663
15684,pa,695,606,0,0,74,12.2,74,12.2,75,12.4,74,Inf,G15684,2014-2018,ZCTA5 15684,636,0,91.51079136690647,0
15687,pa,1234,983,12,1.2,86,8.7,88,9,89,9.1,74,616.7,G15687,2014-2018,ZCTA5 15687,1234,0,100,0
16034,pa,1885,946,8,0.8,82,8.7,82,8.7,82,8.7,74,925,G16034,2014-2018,ZCTA5 16034,1865,2,98.93899204244032,0.10610079575596817
16434,pa,3167,1621,35,2.2,109,6.7,109,6.7,109,6.7,74,211.4,G16434,2014-2018,ZCTA5 16434,3107,25,98.105462582886,0.7893905904641617
16656,pa,1178,1028,94,9.1,168,16.3,168,16.3,169,16.4,74,78.7,G16656,2014-2018,ZCTA5 16656,1168,0,99.15110356536502,0
18332,pa,2710,1739,24,1.4,98,5.6,98,5.6,99,5.7,74,308.3,G18332,2014-2018,ZCTA5 18332,1964,441,72.47232472324723,16.273062730627306
19075,pa,7710,2610,96,3.7,170,6.5,176,6.7,183,7,74,77.1,G19075,2014-2018,ZCTA5 19075,6436,624,83.47600518806745,8.093385214007782
05675,vt,1136,703,33,4.7,107,15.2,108,15.4,109,15.5,74,224.2,G05675,2014-2018,ZCTA5 05675,1052,9,92.6056338028169,0.7922535211267606
38486,tn,702,837,89,10.6,162,19.4,162,19.4,161,19.2,73,82,G38486,2014-2018,ZCTA5 38486,702,0,100,0
25036,wv,231,203,9,4.4,82,40.4,83,40.9,84,41.4,73,811.1,G25036,2014-2018,ZCTA5 25036,221,10,95.67099567099567,4.329004329004329
25090,wv,195,131,5,3.8,78,59.5,78,59.5,78,59.5,73,1460,G25090,2014-2018,ZCTA5 25090,195,0,100,0
25141,wv,164,197,0,0,73,37.1,72,36.5,72,36.5,73,Inf,G25141,2014-2018,ZCTA5 25141,164,0,100,0
25142,wv,319,255,41,16.1,114,44.7,115,45.1,116,45.5,73,178,G25142,2014-2018,ZCTA5 25142,319,0,100,0
25823,wv,2286,1580,135,8.5,208,13.2,210,13.3,213,13.5,73,54.1,G25823,2014-2018,ZCTA5 25823,2068,108,90.46369203849518,4.724409448818897
26421,wv,120,395,15,3.8,88,22.3,89,22.5,90,22.8,73,486.7,G26421,2014-2018,ZCTA5 26421,117,0,97.5,0
49894,mi,676,383,14,3.7,87,22.7,87,22.7,87,22.7,73,521.4,G49894,2014-2018,ZCTA5 49894,676,0,100,0
49967,mi,469,837,0,0,73,8.7,75,9,77,9.2,73,Inf,G49967,2014-2018,ZCTA5 49967,449,0,95.73560767590618,0
80926,co,1938,688,8,1.2,81,11.8,80,11.6,80,11.6,73,912.5,G80926,2014-2018,ZCTA5 80926,1754,12,90.50567595459236,0.6191950464396285
81324,co,1289,1684,21,1.2,94,5.6,96,5.7,97,5.8,73,347.6,G81324,2014-2018,ZCTA5 81324,1232,0,95.57796741660202,0
46989,in,4824,2120,45,2.1,118,5.6,118,5.6,119,5.6,73,162.2,G46989,2014-2018,ZCTA5 46989,4531,60,93.92620232172472,1.243781094527363
47023,in,1691,1136,16,1.4,89,7.8,90,7.9,91,8,73,456.2,G47023,2014-2018,ZCTA5 47023,1687,0,99.76345357776464,0
47356,in,5252,3569,136,3.8,209,5.9,210,5.9,212,5.9,73,53.7,G47356,2014-2018,ZCTA5 47356,5109,14,97.27722772277228,0.26656511805026656
47531,in,701,1360,136,10,209,15.4,210,15.4,212,15.6,73,53.7,G47531,2014-2018,ZCTA5 47531,701,0,100,0
56230,mn,820,821,3,0.4,76,9.3,76,9.3,76,9.3,73,2433.3,G56230,2014-2018,ZCTA5 56230,738,0,90,0
56354,mn,1387,1768,9,0.5,82,4.6,82,4.6,83,4.7,73,811.1,G56354,2014-2018,ZCTA5 56354,1376,4,99.20692141312185,0.2883922134102379
56660,mn,335,2888,0,0,73,2.5,75,2.6,77,2.7,73,Inf,G56660,2014-2018,ZCTA5 56660,303,0,90.44776119402985,0
61725,il,1703,1472,87,5.9,160,10.9,160,10.9,161,10.9,73,83.9,G61725,2014-2018,ZCTA5 61725,1572,85,92.3076923076923,4.9911920140927775
62807,il,702,1050,27,2.6,100,9.5,101,9.6,102,9.7,73,270.4,G62807,2014-2018,ZCTA5 62807,698,0,99.43019943019944,0
72583,ar,2109,815,0,0,73,9,73,9,73,9,73,Inf,G72583,2014-2018,ZCTA5 72583,2054,53,97.39212897107635,2.513039355144618
72921,ar,14292,7422,533,7.2,606,8.2,612,8.2,617,8.3,73,13.7,G72921,2014-2018,ZCTA5 72921,13242,178,92.65323257766583,1.2454520011195074
64058,mo,7142,3896,209,5.4,282,7.2,283,7.3,284,7.3,73,34.9,G64058,2014-2018,ZCTA5 64058,6356,429,88.99467936152338,6.006720806496779
64070,mo,3443,2333,52,2.2,125,5.4,125,5.4,125,5.4,73,140.4,G64070,2014-2018,ZCTA5 64070,3322,60,96.48562300319489,1.7426662794074934
64861,mo,1631,917,35,3.8,108,11.8,108,11.8,108,11.8,73,208.6,G64861,2014-2018,ZCTA5 64861,1541,0,94.48191293684856,0
65337,mo,2055,1287,11,0.9,84,6.5,84,6.5,84,6.5,73,663.6,G65337,2014-2018,ZCTA5 65337,1699,14,82.67639902676399,0.681265206812652
65350,mo,2271,1312,27,2.1,100,7.6,100,7.6,101,7.7,73,270.4,G65350,2014-2018,ZCTA5 65350,2130,15,93.79128137384411,0.6605019815059445
65668,mo,1766,1656,0,0,73,4.4,73,4.4,73,4.4,73,Inf,G65668,2014-2018,ZCTA5 65668,1670,7,94.56398640996602,0.39637599093997733
50066,ia,225,622,15,2.4,88,14.1,87,14,86,13.8,73,486.7,G50066,2014-2018,ZCTA5 50066,197,0,87.55555555555556,0
84779,ut,600,1981,115,5.8,188,9.5,190,9.6,193,9.7,73,63.5,G84779,2014-2018,ZCTA5 84779,593,2,98.83333333333333,0.3333333333333333
74471,ok,1635,1242,50,4,123,9.9,123,9.9,123,9.9,73,146,G74471,2014-2018,ZCTA5 74471,719,21,43.97553516819572,1.2844036697247707
68758,ne,1280,1352,111,8.2,184,13.6,184,13.6,184,13.6,73,65.8,G68758,2014-2018,ZCTA5 68758,1234,0,96.40625,0
59018,mt,519,761,36,4.7,109,14.3,110,14.5,110,14.5,73,202.8,G59018,2014-2018,ZCTA5 59018,499,0,96.14643545279384,0
43515,oh,8582,4299,177,4.1,250,5.8,259,6,268,6.2,73,41.2,G43515,2014-2018,ZCTA5 43515,8363,32,97.44814728501515,0.37287345607084593
45326,oh,1066,894,75,8.4,148,16.6,148,16.6,147,16.4,73,97.3,G45326,2014-2018,ZCTA5 45326,1063,0,99.71857410881802,0
53582,wi,1129,1454,53,3.6,126,8.7,127,8.7,128,8.8,73,137.7,G53582,2014-2018,ZCTA5 53582,1034,7,91.58547387068202,0.6200177147918512
54854,wi,1094,1685,44,2.6,117,6.9,117,6.9,117,6.9,73,165.9,G54854,2014-2018,ZCTA5 54854,1042,9,95.24680073126143,0.8226691042047533
66941,ks,181,764,1,0.1,74,9.7,73,9.6,72,9.4,73,7300,G66941,2014-2018,ZCTA5 66941,169,0,93.37016574585635,0
67070,ks,1095,1271,0,0,73,5.7,72,5.7,72,5.7,73,Inf,G67070,2014-2018,ZCTA5 67070,1010,14,92.23744292237443,1.278538812785388
67071,ks,205,546,0,0,73,13.4,72,13.2,72,13.2,73,Inf,G67071,2014-2018,ZCTA5 67071,182,0,88.78048780487805,0
67840,ks,82,456,8,1.8,81,17.8,78,17.1,76,16.7,73,912.5,G67840,2014-2018,ZCTA5 67840,64,0,78.04878048780488,0
83238,id,72,367,0,0,73,19.9,74,20.2,76,20.7,73,Inf,G83238,2014-2018,ZCTA5 83238,56,0,77.77777777777777,0
01432,ma,7762,2815,120,4.3,193,6.9,198,7,203,7.2,73,60.8,G01432,2014-2018,ZCTA5 01432,7011,269,90.3246585931461,3.4656016490595207
01519,ma,6741,2594,52,2,125,4.8,128,4.9,132,5.1,73,140.4,G01519,2014-2018,ZCTA5 01519,5474,545,81.20456905503634,8.084853879246403
29540,sc,5383,3393,147,4.3,220,6.5,228,6.7,237,7,73,49.7,G29540,2014-2018,ZCTA5 29540,2122,3156,39.420397547835776,58.629017276611556
39320,ms,1289,1476,33,2.2,106,7.2,107,7.2,108,7.3,73,221.2,G39320,2014-2018,ZCTA5 39320,959,330,74.39875872769589,25.60124127230411
39663,ms,2989,3487,355,10.2,428,12.3,434,12.4,439,12.6,73,20.6,G39663,2014-2018,ZCTA5 39663,1395,1592,46.671127467380394,53.261960521913686
35619,al,4428,3531,208,5.9,281,8,285,8.1,289,8.2,73,35.1,G35619,2014-2018,ZCTA5 35619,3834,314,86.58536585365853,7.091237579042457
70451,la,0,92,7,7.6,80,87,81,88,82,89.1,73,1042.9,G70451,2014-2018,ZCTA5 70451,0,0,NaN,NaN
75446,tx,3398,3565,131,3.7,204,5.7,204,5.7,205,5.8,73,55.7,G75446,2014-2018,ZCTA5 75446,2806,466,82.57798705120659,13.713949381989405
76365,tx,4419,5453,365,6.7,438,8,436,8,435,8,73,20,G76365,2014-2018,ZCTA5 76365,4237,56,95.88142113600362,1.267255035075809
76511,tx,2753,2040,51,2.5,124,6.1,126,6.2,128,6.3,73,143.1,G76511,2014-2018,ZCTA5 76511,2168,432,78.75045405012713,15.69197239375227
76862,tx,189,1068,0,0,73,6.8,73,6.8,73,6.8,73,Inf,G76862,2014-2018,ZCTA5 76862,187,2,98.94179894179894,1.0582010582010581
32033,fl,4660,2659,108,4.1,181,6.8,200,7.5,219,8.2,73,67.6,G32033,2014-2018,ZCTA5 32033,3773,695,80.9656652360515,14.914163090128755
30624,ga,3256,1759,18,1,91,5.2,92,5.2,94,5.3,73,405.6,G30624,2014-2018,ZCTA5 30624,2771,362,85.10442260442261,11.117936117936118
31046,ga,3198,2113,120,5.7,193,9.1,195,9.2,197,9.3,73,60.8,G31046,2014-2018,ZCTA5 31046,2356,756,73.67104440275172,23.639774859287055
97848,or,230,388,13,3.4,86,22.2,86,22.2,87,22.4,73,561.5,G97848,2014-2018,ZCTA5 97848,226,0,98.26086956521739,0
24351,va,558,567,3,0.5,76,13.4,76,13.4,77,13.6,73,2433.3,G24351,2014-2018,ZCTA5 24351,558,0,100,0
07075,nj,8511,2763,24,0.9,97,3.5,100,3.6,104,3.8,73,304.2,G07075,2014-2018,ZCTA5 07075,6673,264,78.40441781224298,3.1018681706027493
07645,nj,8438,3071,35,1.1,108,3.5,110,3.6,113,3.7,73,208.6,G07645,2014-2018,ZCTA5 07645,6542,272,77.53022043138185,3.223512680730031
08318,nj,12219,6001,164,2.7,237,3.9,244,4.1,252,4.2,73,44.5,G08318,2014-2018,ZCTA5 08318,11022,701,90.20378099680825,5.736967018577625
11964,ny,2054,2432,146,6,219,9,234,9.6,249,10.2,73,50,G11964,2014-2018,ZCTA5 11964,1963,0,95.56962025316456,0
13322,ny,902,564,13,2.3,86,15.2,88,15.6,89,15.8,73,561.5,G13322,2014-2018,ZCTA5 13322,888,8,98.4478935698448,0.8869179600886918
13406,ny,710,438,11,2.5,84,19.2,84,19.2,85,19.4,73,663.6,G13406,2014-2018,ZCTA5 13406,687,0,96.7605633802817,0
14047,ny,6298,3070,260,8.5,333,10.8,336,10.9,339,11,73,28.1,G14047,2014-2018,ZCTA5 14047,6154,39,97.71355986027311,0.619244204509368
14416,ny,3528,1993,49,2.5,122,6.1,124,6.2,126,6.3,73,149,G14416,2014-2018,ZCTA5 14416,3209,18,90.95804988662131,0.5102040816326531
14418,ny,1333,1235,90,7.3,163,13.2,165,13.4,167,13.5,73,81.1,G14418,2014-2018,ZCTA5 14418,1330,0,99.77494373593399,0
14732,ny,133,133,0,0,73,54.9,74,55.6,76,57.1,73,Inf,G14732,2014-2018,ZCTA5 14732,133,0,100,0
99121,wa,175,378,26,6.9,99,26.2,100,26.5,101,26.7,73,280.8,G99121,2014-2018,ZCTA5 99121,109,0,62.285714285714285,0
27608,nc,11054,4144,140,3.4,213,5.1,222,5.4,231,5.6,73,52.1,G27608,2014-2018,ZCTA5 27608,10821,170,97.89216573186177,1.5379048308304686
28525,nc,2919,2202,38,1.7,111,5,111,5,111,5,73,192.1,G28525,2014-2018,ZCTA5 28525,2411,404,82.59677971908188,13.840356286399452
95389,ca,1392,1260,42,3.3,115,9.1,116,9.2,116,9.2,73,173.8,G95389,2014-2018,ZCTA5 95389,1039,30,74.64080459770115,2.1551724137931036
02828,ri,7863,2437,57,2.3,130,5.3,133,5.5,136,5.6,73,128.1,G02828,2014-2018,ZCTA5 02828,7550,11,96.01933104413074,0.13989571410403154
21921,md,44896,17792,677,3.8,750,4.2,775,4.4,800,4.5,73,10.8,G21921,2014-2018,ZCTA5 21921,37296,4589,83.071988595866,10.2214005702067
16121,pa,4667,3861,0,0,73,1.9,74,1.9,74,1.9,73,Inf,G16121,2014-2018,ZCTA5 16121,2175,1994,46.60381401328477,42.72551960574245
16633,pa,319,109,1,0.9,74,67.9,74,67.9,74,67.9,73,7300,G16633,2014-2018,ZCTA5 16633,319,0,100,0
16854,pa,622,531,88,16.6,161,30.3,162,30.5,162,30.5,73,83,G16854,2014-2018,ZCTA5 16854,615,0,98.87459807073955,0
17562,pa,4546,1498,30,2,103,6.9,104,6.9,104,6.9,73,243.3,G17562,2014-2018,ZCTA5 17562,4296,35,94.5006599208095,0.7699076110866696
17776,pa,242,576,246,42.7,319,55.4,320,55.6,321,55.7,73,29.7,G17776,2014-2018,ZCTA5 17776,239,0,98.7603305785124,0
17861,pa,161,128,13,10.2,86,67.2,86,67.2,87,68,73,561.5,G17861,2014-2018,ZCTA5 17861,161,0,100,0
18821,pa,1311,465,55,11.8,128,27.5,134,28.8,139,29.9,73,132.7,G18821,2014-2018,ZCTA5 18821,1293,11,98.62700228832952,0.8390541571319603
18830,pa,555,609,35,5.7,108,17.7,108,17.7,108,17.7,73,208.6,G18830,2014-2018,ZCTA5 18830,553,0,99.63963963963964,0
05069,vt,548,340,21,6.2,94,27.6,95,27.9,96,28.2,73,347.6,G05069,2014-2018,ZCTA5 05069,537,6,97.99270072992701,1.094890510948905
05253,vt,481,367,32,8.7,105,28.6,106,28.9,108,29.4,73,228.1,G05253,2014-2018,ZCTA5 05253,478,0,99.37629937629937,0
05361,vt,1169,848,7,0.8,80,9.4,81,9.6,82,9.7,73,1042.9,G05361,2014-2018,ZCTA5 05361,1100,3,94.09751924721985,0.2566295979469632
40819,ky,535,377,80,21.2,152,40.3,154,40.8,157,41.6,72,90,G40819,2014-2018,ZCTA5 40819,535,0,100,0
40830,ky,125,233,79,33.9,151,64.8,154,66.1,156,67,72,91.1,G40830,2014-2018,ZCTA5 40830,125,0,100,0
41832,ky,364,278,21,7.6,93,33.5,94,33.8,94,33.8,72,342.9,G41832,2014-2018,ZCTA5 41832,364,0,100,0
42413,ky,3175,2197,123,5.6,195,8.9,199,9.1,203,9.2,72,58.5,G42413,2014-2018,ZCTA5 42413,3071,71,96.7244094488189,2.236220472440945
38334,tn,2054,1405,24,1.7,96,6.8,96,6.8,96,6.8,72,300,G38334,2014-2018,ZCTA5 38334,1946,65,94.74196689386562,3.1645569620253164
48032,mi,1882,1324,13,1,85,6.4,87,6.6,89,6.7,72,553.8,G48032,2014-2018,ZCTA5 48032,1788,21,95.00531349628055,1.1158342189160468
48184,mi,17605,6514,65,1,137,2.1,148,2.3,158,2.4,72,110.8,G48184,2014-2018,ZCTA5 48184,13631,3066,77.42686736722521,17.415506958250496
48226,mi,6935,714,2,0.3,74,10.4,80,11.2,87,12.2,72,3600,G48226,2014-2018,ZCTA5 48226,3102,2782,44.7296322999279,40.11535688536409
49892,mi,1853,2406,130,5.4,202,8.4,204,8.5,206,8.6,72,55.4,G49892,2014-2018,ZCTA5 49892,1790,2,96.60010793308149,0.10793308148947653
47141,in,1650,1336,16,1.2,88,6.6,88,6.6,88,6.6,72,450,G47141,2014-2018,ZCTA5 47141,1650,0,100,0
47441,in,9421,6077,256,4.2,328,5.4,338,5.6,347,5.7,72,28.1,G47441,2014-2018,ZCTA5 47441,9218,17,97.8452393588791,0.1804479354633266
56068,mn,984,1151,18,1.6,90,7.8,90,7.8,90,7.8,72,400,G56068,2014-2018,ZCTA5 56068,980,0,99.59349593495935,0
56142,mn,949,1115,4,0.4,76,6.8,78,7,80,7.2,72,1800,G56142,2014-2018,ZCTA5 56142,939,6,98.94625922023182,0.6322444678609063
56652,mn,604,807,0,0,72,8.9,73,9,74,9.2,72,Inf,G56652,2014-2018,ZCTA5 56652,600,0,99.33774834437087,0
60083,il,9990,4737,164,3.5,236,5,236,5,237,5,72,43.9,G60083,2014-2018,ZCTA5 60083,7254,1547,72.61261261261261,15.485485485485485
61353,il,1201,1041,0,0,72,6.9,72,6.9,72,6.9,72,Inf,G61353,2014-2018,ZCTA5 61353,1187,0,98.83430474604496,0
61490,il,1134,941,3,0.3,75,8,75,8,75,8,72,2400,G61490,2014-2018,ZCTA5 61490,1131,3,99.73544973544973,0.26455026455026454
62092,il,2932,2279,67,2.9,139,6.1,140,6.1,141,6.2,72,107.5,G62092,2014-2018,ZCTA5 62092,2889,32,98.53342428376534,1.0914051841746248
62465,il,964,859,0,0,72,8.4,74,8.6,76,8.8,72,Inf,G62465,2014-2018,ZCTA5 62465,960,0,99.5850622406639,0
71944,ar,811,844,7,0.8,79,9.4,79,9.4,79,9.4,72,1028.6,G71944,2014-2018,ZCTA5 71944,661,5,81.5043156596794,0.6165228113440198
72430,ar,386,626,105,16.8,177,28.3,180,28.8,183,29.2,72,68.6,G72430,2014-2018,ZCTA5 72430,384,0,99.48186528497409,0
