year,state,state_po,county,FIPS,office,candidate,party,candidatevotes,totalvotes,version,
2016,Wyoming,WY,Johnson,56019,President,Donald Trump,republican,3477,4417,20191203,
2016,Wyoming,WY,Laramie,56021,President,Donald Trump,republican,24847,40969,20191203,
2016,Wyoming,WY,Lincoln,56023,President,Donald Trump,republican,6779,8875,20191203,
2016,Wyoming,WY,Natrona,56025,President,Donald Trump,republican,23552,33348,20191203,
2016,Wyoming,WY,Niobrara,56027,President,Donald Trump,republican,1116,1314,20191203,
2016,Wyoming,WY,Park,56029,President,Donald Trump,republican,11115,15095,20191203,
2016,Wyoming,WY,Platte,56031,President,Donald Trump,republican,3437,4529,20191203,
2016,Wyoming,WY,Sheridan,56033,President,Donald Trump,republican,10266,14510,20191203,
2016,Wyoming,WY,Sublette,56035,President,Donald Trump,republican,3409,4390,20191203,
2016,Wyoming,WY,Sweetwater,56037,President,Donald Trump,republican,12154,17130,20191203,
2016,Wyoming,WY,Teton,56039,President,Hillary Clinton,democrat,7314,12627,20191203,
2016,Wyoming,WY,Uinta,56041,President,Donald Trump,republican,6154,8470,20191203,
